"gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","Age","year","month","pred"
"M","Yes",4,"Office Supplies",4.92,3,35,2017,9,2
"M","Yes",4,"Technology",238,2,35,2017,9,3
"M","Yes",4,"Technology",167.97,3,35,2017,9,3
"M","Yes",4,"Office Supplies",17.12,4,35,2017,9,2
"M","Yes",4,"Furniture",37.93,1,36,2017,12,1
"F","Yes",3,"Office Supplies",6.08,2,47,2015,9,5
"F","Yes",3,"Office Supplies",124.75,5,49,2017,10,5
"M","Yes",4,"Office Supplies",2.934,3,44,2015,2,2
"M","Yes",4,"Technology",18.528,2,44,2015,2,3
"M","Yes",4,"Office Supplies",670.752,3,44,2015,2,2
"M","Yes",4,"Office Supplies",57.75,5,45,2015,4,2
"M","Yes",4,"Office Supplies",272.4,5,45,2015,4,2
"M","Yes",4,"Office Supplies",19.89,9,46,2016,12,2
"M","Yes",4,"Technology",399.98,2,46,2016,12,3
"M","Yes",4,"Furniture",343.85,5,46,2016,12,1
"M","Yes",4,"Office Supplies",106.32,3,46,2016,12,2
"M","Yes",4,"Office Supplies",31.744,2,46,2017,1,2
"M","Yes",4,"Office Supplies",5.432,2,46,2017,1,2
"M","Yes",4,"Furniture",913.43,5,46,2017,1,1
"M","Yes",4,"Office Supplies",372.144,3,46,2017,1,2
"M","Yes",4,"Office Supplies",152.94,3,47,2017,5,2
"M","Yes",4,"Office Supplies",76.12,2,28,2014,8,2
"M","Yes",4,"Technology",1199.976,3,28,2014,8,3
"M","Yes",4,"Technology",445.96,5,28,2014,8,3
"M","Yes",4,"Furniture",327.76,8,28,2014,8,1
"M","Yes",4,"Office Supplies",6.048,7,30,2015,11,2
"M","Yes",4,"Office Supplies",98.352,3,30,2015,11,2
"M","Yes",4,"Furniture",335.744,2,30,2015,11,1
"M","Yes",4,"Office Supplies",114.46,2,30,2016,1,2
"M","Yes",4,"Furniture",94.68,9,30,2016,9,1
"M","Yes",4,"Office Supplies",23.67,3,30,2016,9,2
"M","Yes",4,"Technology",1091.168,4,30,2016,9,3
"M","Yes",4,"Office Supplies",18.69,7,30,2016,9,2
"M","Yes",4,"Furniture",568.728,3,30,2016,9,1
"M","Yes",4,"Office Supplies",7.312,1,30,2016,9,2
"M","Yes",4,"Office Supplies",85.224,3,31,2016,12,2
"M","Yes",4,"Technology",649,2,32,2017,12,3
"M","Yes",3,"Office Supplies",62.808,3,37,2014,11,2
"M","Yes",3,"Technology",69.93,7,38,2016,2,3
"F","Yes",3,"Office Supplies",447.86,7,37,2014,5,5
"F","Yes",3,"Office Supplies",17.94,3,37,2014,5,5
"F","Yes",3,"Office Supplies",245.88,6,37,2014,5,5
"F","Yes",3,"Office Supplies",34.44,3,38,2014,11,5
"F","Yes",3,"Office Supplies",298.464,6,40,2017,7,5
"F","Yes",3,"Office Supplies",4.842,3,41,2017,9,5
"F","Yes",3,"Office Supplies",8.94,3,41,2017,10,5
"F","Yes",3,"Technology",84.784,2,41,2017,10,4
"F","Yes",3,"Office Supplies",87.92,4,41,2017,10,5
"F","Yes",3,"Office Supplies",58.73,7,41,2017,11,5
"F","Yes",3,"Office Supplies",93.344,4,41,2017,11,5
"M","No",1,"Technology",1679.96,5,21,2014,4,3
"M","No",1,"Office Supplies",158.13,3,21,2014,5,2
"M","No",1,"Technology",43.6,5,21,2014,5,3
"M","No",1,"Office Supplies",88.8,6,21,2014,12,2
"M","No",1,"Technology",319.968,4,21,2014,12,3
"M","No",1,"Office Supplies",19.44,3,21,2015,3,2
"M","No",1,"Office Supplies",17.12,4,22,2015,12,2
"M","No",1,"Office Supplies",67.71,3,23,2016,11,2
"M","No",1,"Office Supplies",129.92,4,23,2016,11,2
"M","No",1,"Furniture",467.46,9,23,2016,11,1
"M","No",1,"Office Supplies",61.4,5,23,2016,11,2
"M","No",1,"Office Supplies",720.76,4,23,2016,11,2
"M","No",1,"Office Supplies",5.184,3,23,2016,11,2
"M","No",1,"Office Supplies",14.7,5,23,2016,11,2
"M","No",1,"Office Supplies",6.68,1,24,2017,5,2
"M","No",1,"Office Supplies",6.368,2,24,2017,9,2
"M","No",1,"Furniture",63.686,1,24,2017,12,1
"M","No",1,"Furniture",504.9,5,24,2017,12,1
"M","Yes",4,"Office Supplies",2060.744,7,31,2014,8,2
"M","Yes",4,"Furniture",4297.644,13,31,2015,1,1
"M","Yes",4,"Office Supplies",103.92,4,32,2015,12,2
"M","Yes",4,"Technology",899.91,9,32,2015,12,3
"M","Yes",4,"Office Supplies",51.312,3,32,2015,12,2
"M","Yes",4,"Office Supplies",96.08,2,33,2016,9,2
"M","Yes",4,"Office Supplies",11.68,2,33,2016,9,2
"M","Yes",4,"Office Supplies",4.36,2,33,2016,9,2
"M","Yes",4,"Office Supplies",53.248,2,33,2016,11,2
"M","Yes",4,"Office Supplies",83.92,4,34,2017,12,2
"M","Yes",4,"Technology",131.98,2,34,2017,12,3
"M","Yes",4,"Office Supplies",15.92,4,34,2017,12,2
"M","Yes",4,"Office Supplies",52.29,9,34,2017,12,2
"M","Yes",4,"Office Supplies",91.99,1,34,2017,12,2
"F","Yes",4,"Technology",468.9,6,37,2014,2,4
"F","Yes",4,"Office Supplies",322.192,13,38,2014,10,5
"F","Yes",4,"Office Supplies",2.946,3,38,2014,10,5
"F","Yes",4,"Office Supplies",19.136,4,38,2014,10,5
"F","Yes",4,"Office Supplies",31.12,4,39,2015,9,5
"F","Yes",4,"Office Supplies",194.32,4,39,2015,12,5
"F","Yes",4,"Furniture",62.72,4,40,2017,1,6
"F","Yes",4,"Technology",2939.93,7,40,2017,1,4
"F","Yes",4,"Furniture",359.499,3,41,2017,11,6
"F","Yes",4,"Office Supplies",10.48,1,41,2017,11,5
"M","Yes",4,"Office Supplies",104.85,1,44,2014,7,2
"M","Yes",4,"Office Supplies",8.704,2,44,2014,7,2
"M","Yes",4,"Office Supplies",19.92,4,44,2014,7,2
"M","Yes",4,"Furniture",43.02,3,44,2014,7,1
"M","Yes",4,"Furniture",227.36,7,45,2015,1,1
"M","Yes",4,"Technology",1919.976,3,45,2015,1,3
"M","Yes",4,"Furniture",47.516,2,46,2015,9,1
"M","Yes",4,"Office Supplies",51.52,4,46,2015,9,2
"M","Yes",4,"Office Supplies",10.56,2,46,2016,8,2
"M","Yes",4,"Office Supplies",6.48,1,47,2016,8,2
"M","Yes",4,"Office Supplies",31.744,2,48,2017,9,2
"F","Yes",3,"Furniture",638.82,9,21,2014,8,6
"F","Yes",3,"Office Supplies",23.744,2,21,2014,9,5
"F","Yes",3,"Technology",357,3,21,2014,9,4
"F","Yes",3,"Office Supplies",2.502,3,21,2014,9,5
"F","Yes",3,"Office Supplies",123.144,7,21,2014,11,5
"F","Yes",3,"Furniture",275.88,6,22,2015,12,6
"F","Yes",3,"Office Supplies",157.9,5,22,2015,12,5
"F","Yes",3,"Technology",45,3,23,2016,6,4
"F","Yes",3,"Technology",21.8,2,23,2016,6,4
"F","Yes",3,"Technology",249.584,2,23,2016,12,4
"F","Yes",3,"Technology",68.112,3,23,2016,12,4
"F","Yes",3,"Technology",16.56,3,23,2016,12,4
"F","Yes",3,"Office Supplies",11.68,2,24,2017,7,5
"F","Yes",3,"Technology",159.75,5,24,2017,7,4
"F","Yes",3,"Office Supplies",143.856,9,24,2017,12,5
"F","Yes",4,"Office Supplies",65.584,2,47,2015,3,5
"F","Yes",4,"Furniture",383.4656,4,47,2015,3,6
"F","Yes",4,"Technology",1212.848,7,47,2015,11,4
"F","Yes",4,"Technology",89.97,3,47,2015,11,4
"F","Yes",4,"Furniture",42.6,3,47,2015,11,6
"F","Yes",4,"Office Supplies",23.34,3,48,2016,8,5
"F","Yes",4,"Technology",2279.96,4,48,2016,11,4
"F","Yes",4,"Office Supplies",14.94,3,48,2016,11,5
"F","Yes",4,"Technology",1704.89,11,49,2017,10,4
"F","Yes",4,"Furniture",521.96,2,49,2017,12,6
"F","Yes",4,"Office Supplies",22.5,6,59,2014,11,5
"F","Yes",4,"Office Supplies",9.96,2,59,2014,11,5
"F","Yes",4,"Office Supplies",213.08,7,59,2014,11,5
"F","Yes",4,"Furniture",1025.88,6,59,2014,11,6
"F","Yes",4,"Office Supplies",12.96,2,59,2014,11,5
"M","Yes",4,"Office Supplies",39.48,1,46,2014,7,2
"M","Yes",4,"Furniture",20.94,3,47,2015,7,1
"M","Yes",4,"Office Supplies",135.09,9,47,2015,7,2
"M","Yes",4,"Technology",279.86,14,47,2015,7,3
"M","Yes",4,"Office Supplies",90.06,6,47,2015,7,2
"M","Yes",4,"Technology",47.97,3,48,2016,8,3
"M","Yes",4,"Furniture",303.25,5,63,2014,4,1
"M","Yes",4,"Office Supplies",270.72,3,63,2014,4,2
"M","Yes",4,"Furniture",1487.04,5,63,2014,4,1
"M","Yes",4,"Office Supplies",6.096,2,65,2015,9,2
"M","Yes",4,"Furniture",191.82,3,65,2015,9,1
"M","Yes",4,"Office Supplies",13.9,5,65,2015,12,2
"M","Yes",4,"Office Supplies",17.12,4,65,2015,12,2
"M","Yes",4,"Technology",239.97,3,66,2017,1,3
"M","Yes",4,"Furniture",37.74,3,66,2017,1,1
"F","Yes",4,"Office Supplies",4.224,3,27,2014,9,5
"F","Yes",4,"Furniture",409.272,2,27,2014,9,6
"F","Yes",4,"Office Supplies",55.44,11,27,2014,9,5
"F","Yes",4,"Office Supplies",20.928,4,27,2014,9,5
"F","Yes",4,"Office Supplies",1801.632,6,27,2014,9,5
"F","Yes",4,"Furniture",67.176,1,27,2014,9,6
"F","Yes",4,"Office Supplies",15.696,3,28,2014,11,5
"F","Yes",4,"Furniture",192.186,3,28,2014,12,6
"F","Yes",4,"Office Supplies",1085.42,7,28,2015,3,5
"F","Yes",4,"Office Supplies",13.11,3,28,2015,3,5
"F","Yes",4,"Office Supplies",470.36,11,28,2015,8,5
"F","Yes",4,"Office Supplies",7.04,2,29,2015,12,5
"F","Yes",4,"Office Supplies",5.04,4,29,2015,12,5
"F","Yes",4,"Office Supplies",116.28,3,29,2015,12,5
"F","Yes",4,"Office Supplies",105.52,4,29,2016,2,5
"F","Yes",4,"Furniture",68.432,7,29,2016,9,6
"F","Yes",4,"Office Supplies",17.616,4,30,2016,10,5
"F","Yes",4,"Office Supplies",37.52,4,30,2017,5,5
"F","Yes",4,"Office Supplies",735.98,2,30,2017,7,5
"F","Yes",4,"Furniture",20.94,3,31,2017,12,6
"F","Yes",4,"Furniture",58.68,2,31,2017,12,6
"F","Yes",4,"Office Supplies",254.9,5,31,2017,12,5
"F","No",1,"Office Supplies",9.408,2,25,2014,10,5
"F","No",1,"Office Supplies",4.672,2,25,2014,10,5
"F","No",1,"Technology",318.4,2,25,2014,10,4
"F","No",1,"Office Supplies",12.768,6,25,2014,10,5
"F","No",1,"Office Supplies",15.36,2,25,2014,10,5
"F","No",1,"Technology",230.376,3,25,2014,10,4
"F","No",1,"Technology",7.16,1,25,2014,10,4
"F","No",1,"Technology",105.98,2,26,2015,2,4
"F","No",1,"Furniture",493.92,7,26,2015,2,6
"F","No",1,"Office Supplies",37.94,2,27,2016,4,5
"F","No",1,"Technology",380.864,8,27,2016,7,4
"F","No",1,"Technology",859.2,3,27,2016,9,4
"F","No",1,"Furniture",455.97,6,28,2016,12,6
"F","No",1,"Office Supplies",10.44,6,28,2016,12,5
"F","No",1,"Office Supplies",5.214,2,28,2016,12,5
"F","No",1,"Office Supplies",123.92,5,28,2017,2,5
"F","No",1,"Technology",1319.8,5,28,2017,2,4
"F","No",1,"Office Supplies",95.616,2,28,2017,9,5
"F","No",1,"Office Supplies",19.728,9,28,2017,12,5
"F","No",1,"Technology",151.188,2,28,2017,12,4
"M","Yes",4,"Office Supplies",21.84,3,42,2014,7,2
"M","Yes",4,"Office Supplies",15.6,5,42,2014,7,2
"M","Yes",4,"Office Supplies",76.776,4,42,2014,8,2
"M","Yes",4,"Office Supplies",9.184,2,42,2014,8,2
"M","Yes",4,"Office Supplies",286.344,3,42,2014,11,2
"M","Yes",4,"Office Supplies",3.76,2,42,2014,11,2
"M","Yes",4,"Technology",45.99,1,42,2015,5,3
"M","Yes",4,"Office Supplies",535.41,3,42,2015,5,2
"M","Yes",4,"Office Supplies",6.096,2,42,2015,5,2
"M","Yes",4,"Office Supplies",45.36,7,42,2015,5,2
"M","Yes",4,"Office Supplies",24.56,2,43,2015,10,2
"M","Yes",4,"Technology",837.6,3,44,2016,8,3
"M","Yes",4,"Office Supplies",135.9,5,44,2016,8,2
"M","Yes",4,"Office Supplies",34.68,6,44,2016,8,2
"M","Yes",4,"Furniture",532.704,6,44,2016,8,1
"M","Yes",4,"Office Supplies",43.1,5,44,2016,8,2
"M","Yes",4,"Office Supplies",15.88,4,44,2016,8,2
"M","Yes",4,"Technology",279.944,7,44,2016,11,3
"M","Yes",4,"Office Supplies",193.95,3,45,2017,8,2
"M","Yes",4,"Technology",579.95,5,43,2014,8,3
"M","Yes",4,"Furniture",29.12,4,43,2014,8,1
"M","Yes",4,"Furniture",1202.94,3,43,2014,8,1
"M","Yes",4,"Office Supplies",61.792,4,44,2015,7,2
"M","Yes",4,"Office Supplies",140.736,4,44,2015,9,2
"M","Yes",4,"Office Supplies",31.086,3,45,2016,3,2
"M","Yes",4,"Office Supplies",1.941,1,45,2016,7,2
"M","Yes",4,"Furniture",90.882,3,45,2016,10,1
"M","Yes",4,"Technology",15.992,1,45,2016,10,3
"M","Yes",4,"Furniture",120.784,1,45,2016,10,1
"M","Yes",4,"Office Supplies",52.272,3,46,2017,11,2
"M","Yes",4,"Office Supplies",213.136,7,46,2017,11,2
"F","Yes",4,"Furniture",290.666,2,41,2014,1,6
"F","Yes",4,"Technology",539.964,6,42,2014,11,4
"F","Yes",4,"Technology",50.232,7,42,2014,11,4
"F","Yes",4,"Office Supplies",19.242,3,42,2014,11,5
"F","Yes",4,"Furniture",866.4,4,43,2016,2,6
"F","Yes",4,"Office Supplies",6.56,2,45,2017,9,5
"F","Yes",4,"Furniture",243.92,5,45,2017,9,6
"F","Yes",4,"Office Supplies",47.52,9,45,2017,9,5
"F","Yes",4,"Furniture",30.56,5,45,2017,11,6
"F","Yes",4,"Office Supplies",64.17,3,68,2015,9,5
"F","Yes",4,"Office Supplies",124.46,2,68,2015,9,5
"F","Yes",4,"Office Supplies",9.82,2,69,2017,4,5
"F","Yes",4,"Office Supplies",35.97,3,69,2017,4,5
"F","Yes",4,"Office Supplies",12.96,2,69,2017,4,5
"F","Yes",4,"Office Supplies",191.6,4,69,2017,4,5
"F","Yes",4,"Office Supplies",8.64,3,69,2017,4,5
"F","Yes",4,"Office Supplies",501.81,3,69,2017,4,5
"F","Yes",3,"Furniture",161.28,2,40,2016,8,6
"M","Yes",3,"Office Supplies",9.82,2,38,2015,1,2
"M","Yes",3,"Technology",16.776,3,39,2015,3,3
"M","Yes",3,"Office Supplies",48.784,1,41,2017,3,2
"M","Yes",3,"Office Supplies",13.092,4,41,2017,3,2
"M","Yes",4,"Office Supplies",348.488,7,39,2014,12,2
"M","Yes",4,"Office Supplies",172.736,4,39,2014,12,2
"M","Yes",4,"Office Supplies",77.24,5,40,2015,2,2
"M","Yes",4,"Office Supplies",33.4,5,40,2015,10,2
"M","Yes",4,"Office Supplies",210.84,4,40,2015,10,2
"M","Yes",4,"Technology",369.576,3,41,2016,4,3
"M","Yes",4,"Office Supplies",15.712,4,41,2016,4,2
"M","Yes",4,"Furniture",383.438,4,41,2016,9,1
"M","Yes",4,"Furniture",142.182,1,41,2016,10,1
"M","Yes",4,"Office Supplies",56.784,7,42,2017,10,2
"M","Yes",4,"Office Supplies",5.607,3,42,2017,10,2
"M","Yes",4,"Office Supplies",6.576,3,42,2017,10,2
"M","Yes",4,"Office Supplies",92.52,6,42,2017,11,2
"M","Yes",4,"Office Supplies",37.76,1,42,2017,11,2
"M","Yes",4,"Office Supplies",7.38,2,42,2017,11,2
"M","Yes",4,"Furniture",5.82,2,42,2017,11,1
"M","Yes",4,"Office Supplies",6.54,3,42,2017,12,2
"F","Yes",4,"Office Supplies",74.352,3,80,2014,3,5
"F","Yes",4,"Furniture",314.352,3,80,2014,3,6
"F","Yes",4,"Office Supplies",41.91,3,84,2017,7,5
"F","Yes",4,"Technology",361.376,2,84,2017,11,4
"M","Yes",4,"Furniture",192.22,14,34,2015,1,1
"M","Yes",4,"Office Supplies",173.488,7,34,2015,6,2
"M","Yes",4,"Office Supplies",516.96,4,34,2015,6,2
"M","Yes",4,"Furniture",173.208,7,34,2015,6,1
"M","Yes",4,"Office Supplies",4.448,2,34,2015,6,2
"M","Yes",4,"Office Supplies",9,3,34,2015,6,2
"M","Yes",4,"Office Supplies",42.24,10,34,2015,6,2
"M","Yes",4,"Office Supplies",18.264,2,34,2015,6,2
"M","Yes",4,"Office Supplies",3.592,1,34,2015,10,2
"M","Yes",4,"Office Supplies",15.552,3,34,2015,10,2
"M","Yes",4,"Furniture",347.361,7,34,2015,10,1
"M","Yes",4,"Office Supplies",10.368,2,34,2015,10,2
"M","Yes",4,"Technology",105.584,2,34,2015,10,3
"M","Yes",4,"Technology",68.72,2,34,2015,10,3
"M","Yes",4,"Office Supplies",418.32,7,34,2015,11,2
"M","Yes",4,"Office Supplies",123.858,2,34,2015,11,2
"M","Yes",4,"Office Supplies",19.296,3,35,2016,10,2
"M","Yes",4,"Office Supplies",11.648,2,36,2017,10,2
"M","Yes",4,"Office Supplies",18.176,4,36,2017,10,2
"M","Yes",4,"Office Supplies",59.712,6,36,2017,10,2
"M","Yes",4,"Office Supplies",24.84,3,36,2017,10,2
"M","Yes",3,"Office Supplies",9.584,1,20,2014,4,2
"M","Yes",3,"Office Supplies",169.45,5,21,2014,9,2
"M","Yes",3,"Office Supplies",40.68,2,21,2014,9,2
"M","Yes",3,"Office Supplies",51.016,7,21,2014,11,2
"M","Yes",3,"Technology",85.14,3,21,2015,4,3
"M","Yes",3,"Technology",21.99,1,21,2015,4,3
"M","Yes",3,"Office Supplies",406.6,5,21,2015,4,2
"M","Yes",3,"Technology",8749.95,5,22,2016,2,3
"M","Yes",3,"Office Supplies",36.4,8,22,2016,2,2
"M","Yes",3,"Furniture",18.69,7,22,2016,2,1
"M","Yes",3,"Office Supplies",14.62,2,23,2016,6,2
"M","Yes",3,"Office Supplies",53.984,14,23,2016,6,2
"M","Yes",3,"Technology",389.97,3,23,2016,6,3
"M","Yes",3,"Furniture",14.136,2,23,2016,9,1
"M","Yes",3,"Furniture",601.47,3,23,2016,9,1
"M","Yes",3,"Office Supplies",1332.496,2,23,2017,3,2
"M","Yes",3,"Office Supplies",5.952,1,24,2017,8,2
"M","Yes",3,"Technology",82.95,5,24,2017,11,3
"M","Yes",3,"Office Supplies",124.36,2,24,2017,12,2
"M","Yes",3,"Office Supplies",14.112,6,48,2016,11,2
"M","Yes",3,"Office Supplies",237.096,3,48,2017,8,2
"M","Yes",3,"Furniture",22.752,3,48,2017,8,1
"M","Yes",3,"Office Supplies",6.672,1,48,2017,8,2
"F","Yes",3,"Furniture",86.62,2,39,2016,4,6
"F","Yes",3,"Office Supplies",37.66,7,41,2017,10,5
"M","Yes",4,"Office Supplies",19.456,4,45,2014,3,2
"M","Yes",4,"Technology",299.98,2,46,2015,6,3
"M","Yes",4,"Office Supplies",403.68,6,46,2015,6,2
"M","Yes",4,"Technology",41.9,2,46,2015,6,3
"M","Yes",4,"Office Supplies",28.91,7,46,2015,6,2
"M","Yes",4,"Office Supplies",45.28,4,46,2015,11,2
"M","Yes",4,"Technology",50,2,46,2015,12,3
"M","Yes",4,"Furniture",301.96,2,47,2016,11,1
"M","Yes",4,"Office Supplies",638.73,9,48,2017,8,2
"M","Yes",4,"Office Supplies",9.344,2,48,2017,10,2
"F","Yes",4,"Office Supplies",64.2,5,46,2015,6,5
"F","Yes",4,"Office Supplies",38.52,3,46,2015,6,5
"F","Yes",4,"Technology",72.6,5,46,2015,6,4
"F","Yes",4,"Office Supplies",108.336,6,47,2016,4,5
"F","Yes",4,"Office Supplies",55.92,5,47,2016,4,5
"F","Yes",4,"Office Supplies",78.304,2,47,2016,4,5
"F","Yes",4,"Technology",4476.8,4,47,2016,6,4
"F","Yes",4,"Office Supplies",104.85,1,47,2016,6,5
"F","Yes",4,"Office Supplies",241.44,3,47,2016,6,5
"F","Yes",4,"Office Supplies",12.96,2,47,2016,7,5
"F","Yes",4,"Office Supplies",45.98,2,47,2016,7,5
"F","Yes",4,"Office Supplies",27.68,2,47,2016,11,5
"F","Yes",4,"Office Supplies",895.92,4,48,2017,3,5
"F","Yes",4,"Office Supplies",13.248,4,49,2017,12,5
"F","Yes",4,"Technology",83.988,2,49,2017,12,4
"M","Yes",4,"Office Supplies",18.9,6,73,2014,4,2
"M","Yes",4,"Office Supplies",1141.47,5,76,2016,9,2
"M","Yes",4,"Technology",280.782,3,76,2016,9,3
"F","Yes",4,"Office Supplies",2.992,4,53,2015,10,5
"F","Yes",4,"Technology",108.768,4,53,2015,10,4
"F","Yes",4,"Technology",572.8,2,53,2015,10,4
"F","Yes",4,"Office Supplies",8.22,3,53,2015,12,5
"F","Yes",4,"Technology",54.384,2,53,2015,12,4
"F","Yes",4,"Office Supplies",186.54,3,55,2017,8,5
"F","Yes",4,"Office Supplies",247.84,8,31,2014,4,5
"F","Yes",4,"Office Supplies",9.912,3,31,2014,4,5
"F","Yes",4,"Furniture",279.456,6,31,2014,5,6
"F","Yes",4,"Office Supplies",8,2,31,2014,5,5
"F","Yes",4,"Office Supplies",49.408,4,31,2014,10,5
"F","Yes",4,"Technology",34.77,3,31,2014,12,4
"F","Yes",4,"Office Supplies",18.9,3,31,2014,12,5
"F","Yes",4,"Office Supplies",323.1,2,32,2015,12,5
"F","Yes",4,"Technology",668.16,9,32,2015,12,4
"F","Yes",4,"Furniture",86.45,7,33,2016,3,6
"F","Yes",4,"Office Supplies",18.704,7,34,2017,12,5
"F","Yes",4,"Office Supplies",61.96,2,67,2014,10,5
"F","Yes",4,"Office Supplies",1.344,1,67,2014,10,5
"F","Yes",4,"Office Supplies",370.14,3,67,2015,4,5
"F","Yes",4,"Office Supplies",111.96,2,68,2016,6,5
"F","Yes",4,"Office Supplies",13.36,4,70,2017,10,5
"F","Yes",4,"Office Supplies",39.96,2,70,2017,10,5
"F","Yes",4,"Office Supplies",145.85,5,70,2017,10,5
"F","Yes",4,"Office Supplies",18.336,2,70,2014,2,5
"F","Yes",4,"Technology",180.96,5,70,2014,2,4
"F","Yes",4,"Office Supplies",56.82,3,72,2016,2,5
"F","Yes",4,"Office Supplies",104.28,3,72,2016,5,5
"F","Yes",4,"Office Supplies",17.94,3,72,2016,5,5
"F","Yes",4,"Furniture",39.92,4,72,2016,10,6
"F","Yes",4,"Furniture",526.344,4,73,2017,7,6
"F","Yes",4,"Office Supplies",310.688,7,44,2014,6,5
"F","Yes",4,"Technology",108.576,4,46,2016,3,4
"F","Yes",4,"Office Supplies",5.984,2,46,2016,3,5
"F","Yes",4,"Furniture",194.848,4,47,2016,10,6
"F","Yes",4,"Office Supplies",33.568,2,47,2016,12,5
"F","Yes",4,"Technology",302.376,3,47,2016,12,4
"F","Yes",4,"Office Supplies",333.09,3,48,2017,10,5
"F","Yes",4,"Furniture",248.98,2,48,2017,10,6
"F","Yes",3,"Office Supplies",5.892,4,43,2014,9,5
"F","Yes",3,"Office Supplies",113.1,3,44,2015,6,5
"F","Yes",3,"Office Supplies",10.74,3,44,2015,11,5
"F","Yes",3,"Office Supplies",27.396,9,46,2017,10,5
"F","Yes",3,"Office Supplies",13.456,1,46,2017,10,5
"F","Yes",4,"Office Supplies",89.712,6,35,2014,7,5
"F","Yes",4,"Office Supplies",22.83,3,35,2014,7,5
"F","Yes",4,"Office Supplies",4.464,3,35,2014,8,5
"F","Yes",4,"Office Supplies",9.345,5,35,2014,8,5
"F","Yes",4,"Office Supplies",34.86,7,35,2014,11,5
"F","Yes",4,"Furniture",89.34,6,35,2014,11,6
"F","Yes",4,"Technology",50.88,6,36,2015,12,4
"F","Yes",4,"Office Supplies",27.312,2,36,2015,12,5
"F","Yes",4,"Office Supplies",11.96,2,37,2016,5,5
"F","Yes",4,"Office Supplies",38.432,1,37,2016,11,5
"F","Yes",4,"Office Supplies",21.568,2,37,2016,11,5
"F","Yes",4,"Technology",81.576,3,37,2016,11,4
"F","Yes",4,"Furniture",268.704,3,37,2016,12,6
"F","Yes",4,"Office Supplies",21.92,8,37,2016,12,5
"F","Yes",4,"Office Supplies",48.72,3,37,2016,12,5
"F","Yes",4,"Furniture",205.666,2,37,2016,12,6
"F","Yes",4,"Technology",238,2,38,2017,3,4
"F","Yes",4,"Office Supplies",61.96,2,38,2017,3,5
"F","Yes",4,"Office Supplies",81.4,5,38,2017,3,5
"F","Yes",4,"Office Supplies",11.088,7,38,2017,12,5
"F","Yes",3,"Office Supplies",57.42,9,50,2014,5,5
"F","Yes",3,"Office Supplies",22.92,3,51,2015,3,5
"F","Yes",3,"Office Supplies",7.5,2,51,2015,9,5
"F","Yes",3,"Furniture",18.176,1,51,2015,11,6
"F","Yes",3,"Office Supplies",14.016,3,52,2017,1,5
"F","Yes",3,"Technology",71.976,3,52,2017,1,4
"F","Yes",3,"Technology",107.982,3,52,2017,1,4
"F","Yes",3,"Office Supplies",228.92,5,53,2017,7,5
"F","Yes",4,"Technology",538.92,9,42,2015,2,4
"F","Yes",4,"Technology",55.992,1,44,2016,7,4
"F","Yes",4,"Office Supplies",14.62,2,44,2016,11,5
"F","Yes",4,"Technology",944.93,7,44,2016,11,4
"F","Yes",4,"Technology",45,3,45,2017,10,4
"F","Yes",4,"Office Supplies",17.9,5,45,2017,10,5
"F","Yes",4,"Furniture",40.48,2,45,2017,10,6
"F","Yes",4,"Furniture",2154.9,5,45,2017,10,6
"F","Yes",4,"Office Supplies",83.9,10,45,2017,11,5
"F","Yes",4,"Office Supplies",11.76,2,45,2017,11,5
"F","Yes",4,"Technology",779.796,2,40,2014,5,4
"F","Yes",4,"Furniture",218.75,2,40,2014,8,6
"F","Yes",4,"Office Supplies",2.6,1,40,2014,8,5
"F","Yes",4,"Furniture",120.666,2,41,2015,10,6
"F","Yes",4,"Office Supplies",33.36,4,42,2016,11,5
"F","Yes",4,"Office Supplies",13.76,2,42,2016,11,5
"F","Yes",4,"Office Supplies",496.86,7,42,2016,11,5
"F","Yes",4,"Furniture",389.97,3,42,2016,11,6
"F","Yes",4,"Office Supplies",195.104,4,43,2017,4,5
"F","Yes",4,"Furniture",36.672,3,43,2017,4,6
"F","Yes",4,"Office Supplies",25.824,6,43,2017,9,5
"F","Yes",4,"Office Supplies",160.96,2,43,2017,9,5
"F","Yes",4,"Office Supplies",19.6,5,44,2017,12,5
"F","Yes",4,"Furniture",68.46,2,44,2017,12,6
"F","Yes",4,"Furniture",1592.85,7,65,2016,1,6
"F","Yes",4,"Office Supplies",11.88,2,65,2016,1,5
"F","Yes",4,"Furniture",41.568,2,65,2016,4,6
"F","Yes",4,"Furniture",210.58,2,66,2017,2,6
"F","Yes",4,"Office Supplies",30.96,2,66,2017,2,5
"F","Yes",4,"Technology",239.984,2,66,2017,2,4
"F","Yes",4,"Furniture",32.448,2,66,2017,5,6
"F","Yes",4,"Office Supplies",26.388,4,66,2017,5,5
"F","Yes",4,"Furniture",373.47,5,66,2017,5,6
"F","Yes",4,"Office Supplies",64.2,5,66,2017,5,5
"F","Yes",4,"Office Supplies",8,2,66,2017,5,5
"F","Yes",4,"Office Supplies",50.4,8,66,2017,8,5
"M","Yes",4,"Furniture",259.136,4,35,2014,7,1
"M","Yes",4,"Technology",50.12,7,37,2016,6,3
"M","Yes",4,"Office Supplies",45.24,4,37,2016,12,2
"M","Yes",4,"Office Supplies",18.688,4,37,2016,12,2
"M","Yes",4,"Office Supplies",11.648,2,37,2016,12,2
