"","gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","prodbin","Age","Billyear","Billmonth"
"424","M","Yes",3,"Office Supplies",11.673,3,4,26,2017,11
"425","M","Yes",3,"Office Supplies",3.564,3,5,26,2017,10
"426","M","Yes",3,"Office Supplies",601.3,2,3,23,2014,9
"427","M","Yes",3,"Office Supplies",21.12,5,7,24,2015,7
"428","M","Yes",3,"Furniture",464.292,9,3,23,2014,9
"429","M","Yes",3,"Technology",108.784,2,10,25,2016,9
"430","M","Yes",3,"Office Supplies",86.058,7,5,25,2016,9
"431","M","Yes",3,"Office Supplies",10.272,3,6,25,2016,9
"432","M","Yes",3,"Office Supplies",10.368,2,7,26,2017,8
"433","M","Yes",3,"Office Supplies",10.272,3,4,26,2017,10
"434","M","Yes",3,"Furniture",298.776,3,3,25,2016,5
"435","M","Yes",3,"Office Supplies",13.02,7,6,38,2017,3
"436","M","Yes",3,"Office Supplies",36.44,4,4,38,2017,10
"437","M","Yes",3,"Furniture",191.968,7,2,36,2015,5
"438","M","Yes",3,"Office Supplies",8,5,3,37,2016,5
"439","M","Yes",3,"Office Supplies",106.96,2,3,35,2014,4
"440","M","Yes",3,"Furniture",22.14,3,2,38,2017,3
"441","M","Yes",3,"Furniture",19.98,1,2,38,2017,10
"442","M","Yes",3,"Office Supplies",359.32,4,8,38,2017,3
"443","M","Yes",3,"Furniture",213.115,5,1,36,2015,4
"444","M","Yes",3,"Office Supplies",17.48,2,5,36,2015,11
"445","M","Yes",3,"Office Supplies",30.576,6,5,38,2017,3
"446","M","Yes",3,"Office Supplies",71.88,2,5,36,2015,11
"447","M","Yes",3,"Furniture",187.76,4,3,35,2014,4
"448","F","Yes",3,"Office Supplies",159.88,7,7,16,2016,9
"449","F","Yes",3,"Office Supplies",19.98,2,7,16,2016,3
"450","F","Yes",3,"Technology",47.984,2,9,15,2015,12
"451","F","Yes",3,"Office Supplies",27.36,3,4,14,2014,7
"452","F","Yes",3,"Furniture",196.784,2,2,17,2017,2
"453","F","Yes",3,"Furniture",231.92,5,1,17,2017,2
"454","F","Yes",3,"Furniture",239.358,3,1,17,2017,10
"455","F","Yes",3,"Furniture",109.764,2,2,15,2015,11
"456","F","Yes",3,"Office Supplies",26.064,6,4,15,2015,12
"457","F","Yes",3,"Office Supplies",25.984,1,8,14,2014,7
"458","M","Yes",4,"Technology",56.4,3,9,41,2014,5
"459","M","Yes",4,"Office Supplies",39.296,4,8,44,2017,11
"460","M","Yes",4,"Office Supplies",10.272,3,7,44,2017,9
"461","M","Yes",4,"Technology",686.4,2,9,43,2016,11
"462","M","Yes",4,"Office Supplies",45.576,3,4,43,2016,5
"463","M","Yes",4,"Office Supplies",8.448,2,6,44,2017,11
"464","M","Yes",4,"Office Supplies",10.56,2,6,43,2016,10
"465","M","Yes",4,"Office Supplies",44.94,3,8,43,2016,5
"466","M","Yes",4,"Office Supplies",14.96,4,6,43,2016,11
"467","M","Yes",4,"Technology",63.96,4,9,44,2017,8
"468","M","Yes",4,"Furniture",512.19,5,3,44,2017,9
"469","M","Yes",4,"Office Supplies",164.88,3,6,44,2017,9
"470","M","Yes",4,"Office Supplies",1.556,2,3,44,2017,9
"471","M","Yes",4,"Technology",263.96,4,10,32,2016,11
"472","M","Yes",4,"Office Supplies",11.696,2,6,33,2017,9
"473","M","Yes",4,"Office Supplies",30.528,8,6,32,2016,5
"474","M","Yes",4,"Technology",359.97,3,10,32,2016,11
"475","M","Yes",4,"Office Supplies",41.86,7,4,33,2017,4
"476","M","Yes",4,"Office Supplies",12.96,2,7,32,2016,11
"477","M","Yes",4,"Office Supplies",232.4,5,5,32,2016,9
"478","M","Yes",4,"Technology",199.95,5,9,33,2017,4
"479","M","Yes",4,"Office Supplies",276.784,2,5,32,2016,11
"480","M","Yes",4,"Furniture",3785.292,6,1,30,2014,9
"481","M","Yes",4,"Office Supplies",2.89,1,4,32,2016,5
"482","M","Yes",4,"Office Supplies",116.82,3,8,32,2016,11
"483","M","Yes",4,"Office Supplies",54.9,5,4,33,2017,12
"484","M","Yes",4,"Furniture",22.608,3,3,32,2016,5
"485","M","Yes",4,"Office Supplies",7.896,3,6,32,2016,5
"486","F","Yes",3,"Office Supplies",18.9,3,6,29,2016,6
"487","F","Yes",3,"Office Supplies",1.81,1,6,29,2016,9
"488","F","Yes",3,"Office Supplies",15.78,2,8,27,2014,8
"489","F","Yes",3,"Technology",199.99,1,9,29,2016,10
"490","F","Yes",3,"Technology",16.36,1,9,27,2014,8
"491","F","Yes",3,"Technology",93.98,2,8,29,2016,5
"492","F","Yes",3,"Office Supplies",17.43,3,5,28,2015,4
"493","F","Yes",3,"Office Supplies",8.26,2,5,29,2016,9
"494","F","Yes",3,"Office Supplies",45.98,2,4,27,2014,8
"495","F","Yes",3,"Office Supplies",64.704,3,6,38,2016,9
"496","F","Yes",3,"Office Supplies",15.54,3,6,38,2016,8
"497","F","Yes",3,"Technology",35.168,4,9,38,2016,9
"498","F","Yes",3,"Technology",105.552,6,9,38,2016,8
"499","F","Yes",3,"Office Supplies",54.9,5,5,38,2016,5
"500","F","Yes",3,"Office Supplies",3.024,3,6,39,2017,12
"501","F","Yes",3,"Office Supplies",25.06,2,5,38,2016,4
"502","F","Yes",4,"Office Supplies",662.84,4,3,35,2016,5
"503","F","Yes",4,"Office Supplies",2.944,1,8,36,2017,11
"504","F","Yes",4,"Technology",345,5,10,35,2016,5
"505","F","Yes",4,"Office Supplies",3.208,2,4,35,2016,5
"506","F","Yes",4,"Office Supplies",72.784,1,8,36,2017,4
"507","F","Yes",4,"Technology",26.176,2,9,35,2016,5
"508","F","Yes",4,"Office Supplies",10.43,5,5,36,2017,4
"509","F","Yes",4,"Furniture",174.286,2,3,35,2016,5
"510","F","Yes",4,"Office Supplies",7.78,2,3,34,2015,12
"511","F","Yes",4,"Technology",257.98,2,10,35,2016,5
"512","F","Yes",4,"Technology",95.1,5,9,35,2016,5
"513","F","Yes",4,"Furniture",233.058,3,1,36,2017,11
"514","F","Yes",4,"Office Supplies",26.88,6,5,35,2016,5
"515","F","Yes",4,"Office Supplies",44.384,1,7,36,2017,11
"516","F","Yes",4,"Office Supplies",18.088,7,5,35,2016,4
"517","F","Yes",4,"Office Supplies",71.97,3,6,35,2016,4
"518","F","Yes",4,"Office Supplies",4.788,3,5,30,2016,12
"519","F","Yes",4,"Technology",134.85,3,10,30,2016,3
"520","F","Yes",4,"Technology",20.37,3,8,31,2017,12
"521","F","Yes",4,"Technology",271.992,1,10,30,2016,11
"522","F","Yes",4,"Furniture",917.9235,9,1,31,2017,6
"523","F","Yes",4,"Furniture",64.784,1,2,28,2014,12
"524","F","Yes",4,"Office Supplies",45.528,3,7,28,2014,12
"525","F","Yes",4,"Technology",21.98,2,9,29,2015,9
"526","F","Yes",4,"Office Supplies",1.344,1,4,28,2014,12
"527","F","Yes",4,"Office Supplies",17.52,5,5,31,2017,12
"528","F","Yes",4,"Office Supplies",38.88,6,7,31,2017,6
"529","F","Yes",4,"Office Supplies",83.92,5,8,28,2014,12
"530","F","Yes",4,"Office Supplies",221.55,3,8,31,2017,12
"531","F","Yes",4,"Office Supplies",424.272,2,8,28,2014,12
"532","M","Yes",4,"Furniture",362.94,3,1,29,2014,9
"533","M","Yes",4,"Office Supplies",123.92,4,7,29,2014,10
"534","M","Yes",4,"Furniture",22.14,3,2,31,2016,6
"535","M","Yes",4,"Furniture",164.22,3,3,29,2014,9
"536","M","Yes",4,"Office Supplies",8.32,5,5,31,2016,4
"537","M","Yes",4,"Office Supplies",21.39,1,8,29,2014,10
"538","M","Yes",4,"Furniture",842.72,8,2,31,2016,12
"539","M","Yes",4,"Furniture",41.96,2,2,31,2016,12
"540","M","Yes",4,"Office Supplies",14.9,5,4,29,2014,10
"541","M","Yes",4,"Technology",59.98,2,9,29,2014,9
"542","M","Yes",4,"Furniture",477.3,5,2,32,2017,5
"543","M","Yes",3,"Technology",57.568,4,10,38,2017,11
"544","M","Yes",3,"Office Supplies",19.44,3,6,38,2017,8
"545","M","Yes",3,"Furniture",12.99,1,2,38,2017,12
"546","M","Yes",3,"Furniture",182.22,3,2,38,2017,12
"547","M","Yes",3,"Office Supplies",10.368,2,6,38,2017,9
"548","M","Yes",3,"Furniture",302.94,3,2,38,2017,12
"549","M","Yes",3,"Office Supplies",76.64,2,7,36,2015,11
"550","M","Yes",3,"Furniture",97.184,2,2,38,2017,9
"551","M","Yes",3,"Office Supplies",12.96,2,7,38,2017,9
"552","M","Yes",3,"Office Supplies",295.056,9,5,38,2017,9
"553","M","Yes",3,"Technology",199.95,5,8,38,2017,9
"554","F","Yes",4,"Office Supplies",14.016,3,4,36,2017,6
"555","F","Yes",4,"Office Supplies",20.04,3,7,34,2015,1
"556","F","Yes",4,"Technology",99.98,2,9,35,2016,1
"557","F","Yes",4,"Office Supplies",8.04,6,4,35,2016,1
"558","F","Yes",4,"Office Supplies",9.84,3,4,34,2015,1
"559","F","Yes",4,"Office Supplies",85.52,2,8,34,2015,1
"560","F","Yes",4,"Office Supplies",42.68,4,6,36,2017,3
"561","F","Yes",4,"Office Supplies",234.36,6,5,36,2017,3
"562","F","Yes",4,"Furniture",122.91,3,2,34,2015,5
"563","F","Yes",4,"Technology",299.97,3,9,36,2017,3
"564","F","Yes",4,"Furniture",722.352,3,2,34,2015,5
"565","F","Yes",4,"Furniture",8.352,6,2,34,2015,5
"566","F","Yes",4,"Furniture",97.568,2,2,34,2015,5
"567","F","Yes",4,"Office Supplies",262.24,2,3,36,2017,3
"568","F","Yes",4,"Furniture",14.82,3,2,35,2016,11
"569","F","Yes",4,"Furniture",509.9575,5,1,34,2015,5
"570","F","Yes",4,"Office Supplies",122.94,3,5,34,2015,7
"571","F","Yes",4,"Office Supplies",1564.29,13,8,35,2016,1
"572","F","Yes",4,"Office Supplies",6.58,2,7,34,2015,7
"573","F","Yes",4,"Technology",15.992,1,10,63,2014,10
"574","F","Yes",4,"Office Supplies",128.4,3,5,65,2016,11
"575","F","Yes",4,"Office Supplies",97.264,4,3,66,2017,4
"576","F","Yes",4,"Office Supplies",88.08,6,5,65,2016,12
"577","F","Yes",4,"Office Supplies",144.6,3,4,63,2014,10
"578","F","Yes",4,"Furniture",751.92,4,2,65,2016,12
"579","F","Yes",4,"Technology",92.52,9,9,63,2014,8
"580","F","Yes",3,"Office Supplies",18.288,6,5,32,2014,4
"581","F","Yes",3,"Furniture",230.28,3,2,32,2014,4
"582","F","Yes",3,"Furniture",81.94,1,1,34,2016,12
"583","F","Yes",3,"Office Supplies",5.96,2,4,35,2017,9
"584","F","Yes",3,"Office Supplies",31.08,4,3,33,2015,11
"585","F","Yes",4,"Furniture",327.564,4,1,58,2015,11
"586","F","Yes",4,"Furniture",195.136,4,2,59,2016,11
"587","F","Yes",4,"Office Supplies",845.728,13,3,58,2015,5
"588","F","Yes",4,"Office Supplies",769.184,4,8,59,2016,4
"589","F","Yes",4,"Technology",118.782,3,9,59,2016,4
"590","M","Yes",4,"Technology",140.376,3,10,40,2015,6
"591","M","Yes",4,"Office Supplies",12.645,5,5,39,2014,3
"592","M","Yes",4,"Office Supplies",7.3,2,8,40,2015,9
"593","M","Yes",4,"Furniture",1125.488,7,2,39,2014,3
"594","M","Yes",4,"Technology",113.52,4,9,42,2017,9
"595","M","Yes",4,"Office Supplies",19.92,4,7,40,2015,9
"596","M","Yes",4,"Furniture",355.36,4,2,40,2015,6
"597","M","Yes",4,"Office Supplies",4.032,2,4,39,2014,3
"598","M","Yes",4,"Office Supplies",160.72,14,7,40,2015,9
"599","M","Yes",4,"Furniture",135.3,5,2,42,2017,9
"600","F","Yes",4,"Technology",1704.89,11,9,38,2017,10
"601","F","Yes",4,"Furniture",383.4656,4,1,36,2015,3
"602","F","Yes",4,"Furniture",42.6,3,2,36,2015,11
"603","F","Yes",4,"Furniture",521.96,2,3,38,2017,12
"604","F","Yes",4,"Office Supplies",23.34,3,6,37,2016,8
"605","F","Yes",4,"Technology",2279.96,4,10,37,2016,11
"606","F","Yes",4,"Technology",1212.848,7,10,36,2015,11
"607","F","Yes",4,"Technology",89.97,3,8,36,2015,11
"608","F","Yes",4,"Office Supplies",65.584,2,6,36,2015,3
"609","F","Yes",4,"Office Supplies",14.94,3,6,37,2016,11
"610","F","Yes",4,"Office Supplies",8.552,2,5,40,2014,9
"611","F","Yes",4,"Office Supplies",6.848,2,7,40,2014,9
"612","F","Yes",4,"Office Supplies",6.048,4,6,40,2014,9
"613","F","Yes",4,"Office Supplies",6.68,2,4,41,2015,1
"614","F","Yes",4,"Furniture",9.96,5,2,40,2014,9
"615","F","Yes",4,"Technology",239.976,3,9,41,2015,8
"616","F","Yes",4,"Office Supplies",68.52,3,7,43,2017,6
"617","F","Yes",4,"Office Supplies",28.4,5,8,43,2017,6
"618","F","Yes",4,"Office Supplies",713.88,4,8,43,2017,6
"619","F","Yes",4,"Office Supplies",10.95,3,8,40,2014,11
"620","F","Yes",4,"Technology",33.9,2,9,40,2014,4
"621","F","Yes",4,"Office Supplies",102.368,2,4,43,2017,6
"622","F","Yes",4,"Furniture",1552.831,7,1,41,2015,8
"623","F","Yes",4,"Technology",79.96,5,9,41,2015,3
"624","F","Yes",4,"Technology",36.51,1,9,41,2015,8
"625","F","Yes",4,"Office Supplies",137.24,5,5,41,2015,8
"626","F","Yes",4,"Office Supplies",33.62,5,3,43,2017,3
"627","F","Yes",4,"Furniture",653.55,3,3,40,2014,4
"628","F","Yes",2,"Technology",69.93,7,10,19,2017,3
"629","F","Yes",2,"Office Supplies",64.4,5,8,19,2017,5
"630","F","Yes",2,"Office Supplies",89.82,6,8,17,2015,3
"631","F","Yes",2,"Office Supplies",12.96,2,7,16,2014,4
"632","F","Yes",2,"Office Supplies",440.19,9,7,19,2017,5
"633","F","Yes",2,"Office Supplies",34.65,3,4,17,2015,4
"634","F","Yes",2,"Office Supplies",9.762,2,4,17,2015,9
"635","F","Yes",2,"Furniture",1013.832,9,1,16,2014,12
"636","F","Yes",2,"Technology",19.8,5,10,17,2015,4
"637","F","Yes",2,"Office Supplies",19.44,3,7,16,2014,4
"638","F","Yes",2,"Technology",91.176,3,8,17,2015,11
"639","F","Yes",2,"Office Supplies",1.984,2,6,16,2014,12
"640","F","Yes",2,"Furniture",79.92,4,2,18,2016,1
"641","F","Yes",2,"Technology",159.968,4,9,17,2015,11
"642","F","Yes",2,"Office Supplies",232.55,5,8,16,2014,4
"643","F","Yes",2,"Office Supplies",19.46,7,3,18,2016,12
"644","F","Yes",2,"Office Supplies",60.34,7,3,18,2016,12
"645","F","Yes",2,"Technology",99.98,2,9,16,2014,4
"646","F","Yes",2,"Technology",59.96,5,10,18,2016,9
"647","F","Yes",2,"Office Supplies",15.552,3,7,16,2014,8
"648","F","Yes",2,"Office Supplies",8.72,5,6,17,2015,11
"649","F","Yes",2,"Technology",69.98,2,9,18,2016,1
"650","F","Yes",2,"Office Supplies",70.368,2,4,18,2016,9
"651","M","Yes",4,"Technology",1919.976,3,9,71,2017,11
"652","M","Yes",4,"Office Supplies",2715.93,7,5,68,2014,5
"653","M","Yes",4,"Technology",617.97,3,10,68,2014,5
"654","F","Yes",3,"Office Supplies",31.872,8,7,21,2017,9
"655","F","Yes",3,"Furniture",1159.056,9,2,21,2017,12
"656","F","Yes",3,"Furniture",1779.9,5,1,21,2017,8
"657","F","Yes",3,"Office Supplies",10.56,2,6,19,2015,6
"658","F","Yes",3,"Furniture",212.94,3,2,20,2016,12
"659","F","Yes",3,"Office Supplies",7.98,5,5,19,2015,11
"660","F","Yes",3,"Office Supplies",179.9,5,4,21,2017,12
"661","F","Yes",3,"Office Supplies",1.696,2,4,19,2015,11
"662","F","Yes",3,"Office Supplies",1158.12,5,3,21,2017,11
"663","F","Yes",3,"Office Supplies",24.588,3,3,19,2015,11
"664","F","Yes",3,"Office Supplies",5.344,2,4,19,2015,11
"665","F","Yes",3,"Furniture",47.992,2,2,20,2016,11
"666","F","Yes",3,"Technology",95.968,4,9,20,2016,11
"667","F","Yes",3,"Office Supplies",219.9,5,4,21,2017,8
"668","F","Yes",3,"Furniture",1568.61,9,3,20,2016,11
"669","F","Yes",3,"Office Supplies",17.52,3,4,21,2017,8
"670","F","Yes",3,"Office Supplies",26.49,1,3,20,2016,12
"671","F","Yes",3,"Technology",39.992,1,10,21,2017,12
"672","F","Yes",3,"Office Supplies",17.3,1,5,20,2016,11
"673","F","Yes",3,"Technology",160,8,9,20,2016,11
"674","F","Yes",3,"Office Supplies",17.52,4,5,23,2017,7
"675","F","Yes",3,"Office Supplies",40.54,2,3,20,2014,11
"676","F","Yes",3,"Office Supplies",2.304,4,4,23,2017,6
"677","F","Yes",3,"Office Supplies",39.9,5,8,23,2017,9
"678","F","Yes",3,"Office Supplies",9.36,4,5,23,2017,6
"679","F","Yes",3,"Office Supplies",7.312,1,5,20,2014,11
"680","F","Yes",3,"Office Supplies",4.32,3,5,20,2014,11
"681","F","Yes",3,"Furniture",14.368,2,2,22,2016,11
"682","F","Yes",3,"Office Supplies",14.94,3,7,20,2014,11
"683","F","Yes",3,"Furniture",70.448,7,2,22,2016,11
"684","F","Yes",3,"Office Supplies",155.88,6,3,23,2017,7
"685","F","Yes",3,"Furniture",605.34,6,2,20,2014,10
"686","F","Yes",3,"Office Supplies",12.224,2,7,23,2017,6
"687","F","Yes",3,"Office Supplies",15.8,5,6,22,2016,11
"688","M","Yes",4,"Furniture",227.96,2,1,76,2016,2
"689","M","Yes",4,"Office Supplies",13.12,5,4,77,2017,9
"690","M","Yes",4,"Office Supplies",10.688,2,6,77,2017,6
"691","M","Yes",4,"Office Supplies",10.192,7,4,77,2017,9
"692","M","Yes",4,"Office Supplies",1801.632,6,8,75,2015,10
"693","M","Yes",4,"Office Supplies",16.784,1,8,77,2017,9
"694","M","Yes",4,"Technology",71.976,3,9,75,2015,4
"695","F","Yes",4,"Technology",18,1,9,64,2017,9
"696","F","Yes",4,"Furniture",21.44,2,2,63,2016,9
"697","F","Yes",4,"Office Supplies",3.108,2,5,63,2016,4
"698","F","Yes",4,"Office Supplies",8.76,2,5,64,2017,4
"699","F","Yes",4,"Furniture",1325.76,6,2,63,2016,4
"700","F","Yes",4,"Technology",449.91,9,9,64,2017,1
"701","F","Yes",4,"Office Supplies",15.552,3,7,63,2016,4
"702","F","Yes",4,"Office Supplies",511.056,9,8,63,2016,9
"703","F","Yes",4,"Office Supplies",53.9,5,5,33,2017,6
"704","F","Yes",4,"Furniture",51.968,2,2,33,2017,4
"705","F","Yes",4,"Office Supplies",18.528,6,5,32,2016,5
"706","F","Yes",4,"Office Supplies",76.64,2,7,32,2016,5
"707","F","Yes",4,"Office Supplies",48.784,4,3,32,2016,5
"708","F","Yes",4,"Office Supplies",51.336,3,8,33,2017,4
"709","F","Yes",4,"Office Supplies",332.704,1,8,33,2017,4
"710","F","Yes",4,"Office Supplies",21.88,2,5,32,2016,9
"711","F","Yes",4,"Technology",109.53,3,9,33,2017,2
"712","F","Yes",4,"Office Supplies",856.656,6,8,32,2016,5
"713","F","Yes",4,"Office Supplies",13.184,4,5,32,2016,5
"714","F","Yes",4,"Furniture",207.846,3,2,33,2017,1
"715","F","Yes",4,"Technology",167.976,3,10,33,2017,2
"716","F","Yes",4,"Furniture",42.408,3,3,33,2017,4
"717","F","Yes",4,"Furniture",220.2656,4,1,33,2017,4
"718","F","Yes",4,"Office Supplies",11.808,3,5,33,2017,9
"719","F","Yes",4,"Office Supplies",33.12,4,6,33,2017,4
"720","F","Yes",4,"Office Supplies",9.82,2,6,33,2017,2
"721","F","Yes",4,"Furniture",41.96,2,2,33,2017,12
"722","M","Yes",4,"Office Supplies",35.4,5,4,73,2016,9
"723","M","Yes",4,"Furniture",63.92,4,2,71,2014,10
"724","M","Yes",4,"Technology",383.96,5,10,71,2014,10
"725","M","Yes",4,"Furniture",239.24,1,1,74,2017,7
"726","M","Yes",4,"Office Supplies",15.984,2,7,74,2017,12
"727","F","Yes",2,"Technology",165.6,3,10,17,2016,8
"728","F","Yes",2,"Technology",239.984,2,10,17,2016,9
"729","F","Yes",2,"Office Supplies",11.56,4,6,18,2017,6
"730","F","Yes",2,"Furniture",2567.84,8,1,16,2015,5
"731","F","Yes",2,"Furniture",18.84,3,2,18,2017,11
"732","F","Yes",2,"Office Supplies",17.94,3,8,17,2016,8
"733","F","Yes",2,"Office Supplies",117.488,7,5,18,2017,11
"734","F","Yes",2,"Office Supplies",37.52,4,7,17,2016,8
"735","F","Yes",2,"Furniture",1121.568,2,1,17,2016,4
"736","F","Yes",2,"Office Supplies",64.75,5,5,16,2015,8
"737","F","Yes",2,"Office Supplies",46.35,5,7,17,2016,6
"738","F","Yes",2,"Technology",88.776,3,10,18,2017,6
"739","F","Yes",2,"Furniture",312.03,3,2,17,2016,8
"740","F","Yes",2,"Technology",291.96,4,9,18,2017,9
"741","F","Yes",2,"Technology",38.24,4,10,17,2016,6
"742","F","Yes",2,"Furniture",492.835,5,1,17,2016,10
"743","F","Yes",2,"Office Supplies",29.7,5,5,18,2017,4
"744","F","Yes",2,"Office Supplies",15.58,1,8,18,2017,6
"745","F","Yes",2,"Office Supplies",39.96,4,7,18,2017,4
"746","M","Yes",4,"Office Supplies",3.438,2,5,46,2014,1
"747","M","Yes",4,"Office Supplies",13.36,2,7,46,2014,8
"748","M","Yes",4,"Office Supplies",37.408,7,7,46,2014,1
"749","M","Yes",4,"Office Supplies",28.672,8,7,49,2017,12
"750","M","Yes",4,"Office Supplies",25.06,2,6,48,2016,9
"751","M","Yes",4,"Office Supplies",129.3,2,8,49,2017,1
"752","M","Yes",4,"Technology",153.824,11,9,46,2014,9
"753","M","Yes",4,"Furniture",581.96,2,3,48,2016,12
"754","M","Yes",4,"Office Supplies",32.13,9,4,48,2016,4
"755","M","Yes",4,"Furniture",1018.104,4,3,47,2015,1
"756","M","Yes",4,"Office Supplies",29.312,8,3,49,2017,12
"757","M","Yes",4,"Furniture",29.98,1,2,48,2016,12
"758","M","Yes",4,"Office Supplies",36.672,2,5,49,2017,12
"759","M","Yes",4,"Technology",19.04,4,8,49,2017,9
"760","M","Yes",4,"Office Supplies",2.88,1,4,48,2016,4
"761","M","Yes",4,"Furniture",1652.94,3,3,48,2016,9
"762","M","Yes",3,"Furniture",6.96,4,2,19,2016,11
"763","M","Yes",3,"Office Supplies",39.96,2,6,17,2014,8
"764","M","Yes",3,"Technology",35.04,4,10,17,2014,12
"765","M","Yes",3,"Office Supplies",21.96,2,8,20,2017,9
"766","M","Yes",3,"Office Supplies",17.568,2,4,18,2015,3
"767","M","Yes",3,"Office Supplies",14.62,2,6,18,2015,3
"768","M","Yes",3,"Office Supplies",35.168,2,8,17,2014,12
"769","M","Yes",3,"Furniture",10.776,3,2,17,2014,12
"770","M","Yes",3,"Office Supplies",102.3,10,8,17,2014,8
"771","M","Yes",3,"Office Supplies",21.36,2,8,17,2014,8
"772","M","Yes",3,"Office Supplies",40.14,6,7,18,2015,3
"773","M","Yes",3,"Office Supplies",14.016,4,3,17,2014,12
"774","M","Yes",3,"Furniture",214.95,5,3,17,2014,12
"775","M","Yes",3,"Office Supplies",33.36,4,8,18,2015,3
"776","M","Yes",3,"Office Supplies",4.6,2,5,17,2014,12
"777","M","Yes",3,"Technology",46.36,4,9,20,2017,10
"778","M","Yes",3,"Office Supplies",3.81,1,5,36,2014,7
"779","M","Yes",3,"Office Supplies",481.32,4,8,39,2017,12
"780","M","Yes",3,"Technology",165.6,3,9,38,2016,1
"781","M","Yes",3,"Office Supplies",37.208,1,8,39,2017,12
"782","M","Yes",3,"Technology",30.08,2,9,38,2016,1
"783","M","Yes",3,"Technology",359.98,2,10,36,2014,7
"784","M","Yes",3,"Office Supplies",57.576,3,6,39,2017,12
"785","M","Yes",3,"Furniture",70.56,1,3,36,2014,7
"786","M","Yes",3,"Office Supplies",13.98,1,8,39,2017,12
"787","M","Yes",3,"Technology",180.96,5,10,38,2016,1
"788","M","Yes",3,"Office Supplies",20.88,2,5,36,2014,7
"789","F","Yes",4,"Office Supplies",17.94,3,8,42,2015,4
"790","F","Yes",4,"Office Supplies",20.736,4,7,44,2017,10
"791","F","Yes",4,"Office Supplies",93.36,12,6,43,2016,10
"792","F","Yes",4,"Furniture",51.588,1,3,42,2015,12
"793","F","Yes",4,"Office Supplies",180.016,1,8,42,2015,12
"794","F","Yes",4,"Office Supplies",305.01,9,8,44,2017,11
"795","F","Yes",4,"Furniture",18.7,1,2,44,2017,11
"796","F","Yes",4,"Furniture",7.168,2,3,44,2017,10
"797","F","Yes",4,"Office Supplies",11.168,2,8,44,2017,10
"798","F","Yes",4,"Technology",442.4,7,9,44,2017,10
"799","F","Yes",4,"Technology",40.68,3,9,44,2017,9
"800","F","Yes",4,"Furniture",7.88,5,2,42,2015,8
"801","F","Yes",4,"Furniture",41.552,2,2,42,2015,12
"802","F","Yes",4,"Office Supplies",13.12,5,4,42,2015,12
"803","F","Yes",4,"Furniture",763.28,5,2,41,2014,12
"804","F","Yes",4,"Furniture",20.104,2,2,42,2015,8
"805","F","Yes",4,"Technology",139.8,5,9,41,2014,6
"806","F","Yes",4,"Technology",40.68,3,9,41,2014,12
"807","F","Yes",4,"Office Supplies",3.798,1,4,42,2015,8
"808","M","Yes",4,"Office Supplies",1.788,3,5,55,2017,2
"809","M","Yes",4,"Office Supplies",9.42,2,6,53,2015,7
"810","M","Yes",4,"Furniture",704.9,5,1,53,2015,7
"811","M","Yes",4,"Furniture",1504.52,4,3,55,2017,10
"812","M","Yes",4,"Office Supplies",25.92,4,7,55,2017,10
"813","M","Yes",4,"Furniture",561.568,2,1,53,2015,7
"814","M","Yes",4,"Furniture",63.882,1,2,52,2014,7
"815","M","Yes",4,"Furniture",88.92,5,3,55,2017,11
"816","M","Yes",4,"Office Supplies",11.07,3,6,55,2017,10
"817","M","Yes",4,"Office Supplies",12.96,2,7,53,2015,7
"818","M","Yes",4,"Technology",1619.91,9,9,44,2015,12
"819","M","Yes",4,"Technology",107.97,3,8,46,2017,4
"820","M","Yes",4,"Office Supplies",41.86,7,6,44,2015,12
"821","M","Yes",4,"Office Supplies",7.856,2,5,43,2014,11
"822","M","Yes",4,"Office Supplies",48.896,2,4,43,2014,11
"823","M","Yes",4,"Office Supplies",15.552,3,6,43,2014,12
