"BillNumber","BillDate","CustomerID","ProductID","ProductCategory","Sales","Quantity"
"B32699",2014-03-02,"C14002","PR7153","Office Supplies",3.424,1
"B32699",2014-03-02,"C14002","PR7691","Technology",151.2,3
"B37659",2014-03-02,"C14674","PR6977","Office Supplies",11.36,2
"B37659",2014-03-02,"C14674","PR7173","Office Supplies",36.4,5
"B37708",2014-03-02,"C13456","PR7153","Office Supplies",3.424,1
"B37708",2014-03-02,"C13456","PR7691","Technology",151.2,3
"B42668",2014-03-02,"C12726","PR6977","Office Supplies",11.36,2
"B42668",2014-03-02,"C12726","PR7173","Office Supplies",36.4,5
"B42717",2014-03-02,"C14622","PR7153","Office Supplies",3.424,1
"B42717",2014-03-02,"C14622","PR7691","Technology",151.2,3
"B33206",2014-03-03,"C13478","PR6698","Office Supplies",19.456,4
"B32899",2014-03-03,"C14145","PR7961","Technology",9.99,1
"B32899",2014-03-03,"C14145","PR6941","Office Supplies",125.76,3
"B32899",2014-03-03,"C14145","PR6885","Office Supplies",25.32,5
"B32630",2014-03-03,"C12828","PR6462","Furniture",626.352,3
"B36809",2014-03-03,"C12877","PR7061","Office Supplies",15.12,3
"B36809",2014-03-03,"C12877","PR6127","Furniture",302.45,5
"B36809",2014-03-03,"C12877","PR7484","Office Supplies",44.672,8
"B32924",2014-03-03,"C13049","PR6541","Office Supplies",176.772,3
"B38215",2014-03-03,"C14194","PR6698","Office Supplies",19.456,4
"B37908",2014-03-03,"C14117","PR7961","Technology",9.99,1
"B37908",2014-03-03,"C14117","PR6941","Office Supplies",125.76,3
"B37908",2014-03-03,"C14117","PR6885","Office Supplies",25.32,5
"B37639",2014-03-03,"C14159","PR6462","Furniture",626.352,3
"B41818",2014-03-03,"C13342","PR7061","Office Supplies",15.12,3
"B41818",2014-03-03,"C13342","PR6127","Furniture",302.45,5
"B41818",2014-03-03,"C13342","PR7484","Office Supplies",44.672,8
"B37933",2014-03-03,"C13552","PR6541","Office Supplies",176.772,3
"B43224",2014-03-03,"C12910","PR6698","Office Supplies",19.456,4
"B42917",2014-03-03,"C13143","PR7961","Technology",9.99,1
"B42917",2014-03-03,"C13143","PR6941","Office Supplies",125.76,3
"B42917",2014-03-03,"C13143","PR6885","Office Supplies",25.32,5
"B42648",2014-03-03,"C12761","PR6462","Furniture",626.352,3
"B46827",2014-03-03,"C13228","PR7061","Office Supplies",15.12,3
"B46827",2014-03-03,"C13228","PR6127","Furniture",302.45,5
"B46827",2014-03-03,"C13228","PR7484","Office Supplies",44.672,8
"B42942",2014-03-03,"C12913","PR6541","Office Supplies",176.772,3
"B32757",2014-03-04,"C14108","PR7449","Office Supplies",354.9,5
"B32768",2014-03-04,"C13237","PR6627","Office Supplies",15.552,3
"B37766",2014-03-04,"C13367","PR7449","Office Supplies",354.9,5
"B37777",2014-03-04,"C13852","PR6627","Office Supplies",15.552,3
"B42775",2014-03-04,"C14884","PR7449","Office Supplies",354.9,5
"B42786",2014-03-04,"C14418","PR6627","Office Supplies",15.552,3
"B33346",2014-03-05,"C12569","PR6600","Office Supplies",59.52,3
"B33346",2014-03-05,"C12569","PR7626","Technology",479.97,3
"B33346",2014-03-05,"C12569","PR7534","Office Supplies",18.62,2
"B33346",2014-03-05,"C12569","PR6812","Office Supplies",49.632,6
"B33346",2014-03-05,"C12569","PR7248","Office Supplies",97.82,2
"B38355",2014-03-05,"C13995","PR6600","Office Supplies",59.52,3
"B38355",2014-03-05,"C13995","PR7626","Technology",479.97,3
"B38355",2014-03-05,"C13995","PR7534","Office Supplies",18.62,2
"B38355",2014-03-05,"C13995","PR6812","Office Supplies",49.632,6
"B38355",2014-03-05,"C13995","PR7248","Office Supplies",97.82,2
"B43364",2014-03-05,"C14332","PR6600","Office Supplies",59.52,3
"B43364",2014-03-05,"C14332","PR7626","Technology",479.97,3
"B43364",2014-03-05,"C14332","PR7534","Office Supplies",18.62,2
"B43364",2014-03-05,"C14332","PR6812","Office Supplies",49.632,6
"B43364",2014-03-05,"C14332","PR7248","Office Supplies",97.82,2
"B33216",2014-03-07,"C14571","PR6235","Furniture",48.712,1
"B33216",2014-03-07,"C14571","PR6629","Office Supplies",17.94,3
"B33216",2014-03-07,"C14571","PR7478","Office Supplies",242.94,3
"B32617",2014-03-07,"C13421","PR6594","Office Supplies",20.65,5
"B32617",2014-03-07,"C13421","PR7435","Office Supplies",204.9,5
"B32617",2014-03-07,"C13421","PR6208","Furniture",436.704,6
"B32617",2014-03-07,"C13421","PR6236","Furniture",481.568,2
"B36816",2014-03-07,"C14854","PR6924","Office Supplies",107.648,2
"B38225",2014-03-07,"C12654","PR6235","Furniture",48.712,1
"B38225",2014-03-07,"C12654","PR6629","Office Supplies",17.94,3
"B38225",2014-03-07,"C12654","PR7478","Office Supplies",242.94,3
"B37626",2014-03-07,"C12909","PR6594","Office Supplies",20.65,5
"B37626",2014-03-07,"C12909","PR7435","Office Supplies",204.9,5
"B37626",2014-03-07,"C12909","PR6208","Furniture",436.704,6
"B37626",2014-03-07,"C12909","PR6236","Furniture",481.568,2
"B41825",2014-03-07,"C13633","PR6924","Office Supplies",107.648,2
"B43234",2014-03-07,"C14270","PR6235","Furniture",48.712,1
"B43234",2014-03-07,"C14270","PR6629","Office Supplies",17.94,3
"B43234",2014-03-07,"C14270","PR7478","Office Supplies",242.94,3
"B42635",2014-03-07,"C13384","PR6594","Office Supplies",20.65,5
"B42635",2014-03-07,"C13384","PR7435","Office Supplies",204.9,5
"B42635",2014-03-07,"C13384","PR6208","Furniture",436.704,6
"B42635",2014-03-07,"C13384","PR6236","Furniture",481.568,2
"B46834",2014-03-07,"C13229","PR6924","Office Supplies",107.648,2
"B36837",2014-03-10,"C13913","PR7405","Office Supplies",636.408,3
"B36837",2014-03-10,"C13913","PR6615","Office Supplies",83.168,4
"B36746",2014-03-10,"C13910","PR7275","Office Supplies",22.38,2
"B41846",2014-03-10,"C14286","PR7405","Office Supplies",636.408,3
"B41846",2014-03-10,"C14286","PR6615","Office Supplies",83.168,4
"B41755",2014-03-10,"C13936","PR7275","Office Supplies",22.38,2
"B46855",2014-03-10,"C13174","PR7405","Office Supplies",636.408,3
"B46855",2014-03-10,"C13174","PR6615","Office Supplies",83.168,4
"B46764",2014-03-10,"C12570","PR7275","Office Supplies",22.38,2
"B33321",2014-03-11,"C14399","PR6394","Furniture",8.32,5
"B33321",2014-03-11,"C14399","PR7029","Office Supplies",10.464,6
"B32742",2014-03-11,"C12788","PR6542","Office Supplies",146.76,3
"B32742",2014-03-11,"C12788","PR7587","Technology",32.96,2
"B32742",2014-03-11,"C12788","PR7821","Technology",587.97,3
"B32742",2014-03-11,"C12788","PR7141","Office Supplies",14.94,3
"B33235",2014-03-11,"C14920","PR7266","Office Supplies",108.92,14
"B36751",2014-03-11,"C12660","PR6641","Office Supplies",7.98,3
"B38330",2014-03-11,"C12623","PR6394","Furniture",8.32,5
"B38330",2014-03-11,"C12623","PR7029","Office Supplies",10.464,6
"B37751",2014-03-11,"C13003","PR6542","Office Supplies",146.76,3
"B37751",2014-03-11,"C13003","PR7587","Technology",32.96,2
"B37751",2014-03-11,"C13003","PR7821","Technology",587.97,3
"B37751",2014-03-11,"C13003","PR7141","Office Supplies",14.94,3
"B38244",2014-03-11,"C13870","PR7266","Office Supplies",108.92,14
"B41760",2014-03-11,"C13129","PR6641","Office Supplies",7.98,3
"B43339",2014-03-11,"C14700","PR6394","Furniture",8.32,5
"B43339",2014-03-11,"C14700","PR7029","Office Supplies",10.464,6
"B42760",2014-03-11,"C12553","PR6542","Office Supplies",146.76,3
"B42760",2014-03-11,"C12553","PR7587","Technology",32.96,2
"B42760",2014-03-11,"C12553","PR7821","Technology",587.97,3
"B42760",2014-03-11,"C12553","PR7141","Office Supplies",14.94,3
"B43253",2014-03-11,"C12659","PR7266","Office Supplies",108.92,14
"B46769",2014-03-11,"C13459","PR6641","Office Supplies",7.98,3
"B36805",2014-03-14,"C14818","PR6216","Furniture",1139.92,4
"B33224",2014-03-14,"C12790","PR7200","Office Supplies",10.56,2
"B33224",2014-03-14,"C12790","PR6704","Office Supplies",3.38,1
"B32739",2014-03-14,"C14686","PR6812","Office Supplies",33.088,4
"B32739",2014-03-14,"C14686","PR7427","Office Supplies",80.98,1
"B32739",2014-03-14,"C14686","PR7710","Technology",82.8,12
"B32739",2014-03-14,"C14686","PR7498","Office Supplies",21.36,2
"B32739",2014-03-14,"C14686","PR6873","Office Supplies",62.048,2
"B32553",2014-03-14,"C13713","PR7139","Office Supplies",91.056,6
"B33173",2014-03-14,"C14775","PR7775","Technology",574.91,2
"B33173",2014-03-14,"C14775","PR7201","Office Supplies",8.448,2
"B41814",2014-03-14,"C13076","PR6216","Furniture",1139.92,4
"B38233",2014-03-14,"C13734","PR7200","Office Supplies",10.56,2
"B38233",2014-03-14,"C13734","PR6704","Office Supplies",3.38,1
"B37748",2014-03-14,"C12879","PR6812","Office Supplies",33.088,4
"B37748",2014-03-14,"C12879","PR7427","Office Supplies",80.98,1
"B37748",2014-03-14,"C12879","PR7710","Technology",82.8,12
"B37748",2014-03-14,"C12879","PR7498","Office Supplies",21.36,2
"B37748",2014-03-14,"C12879","PR6873","Office Supplies",62.048,2
"B37562",2014-03-14,"C13015","PR7139","Office Supplies",91.056,6
"B38182",2014-03-14,"C13888","PR7775","Technology",574.91,2
"B38182",2014-03-14,"C13888","PR7201","Office Supplies",8.448,2
"B46823",2014-03-14,"C13829","PR6216","Furniture",1139.92,4
"B43242",2014-03-14,"C14659","PR7200","Office Supplies",10.56,2
"B43242",2014-03-14,"C14659","PR6704","Office Supplies",3.38,1
"B42757",2014-03-14,"C13772","PR6812","Office Supplies",33.088,4
"B42757",2014-03-14,"C13772","PR7427","Office Supplies",80.98,1
"B42757",2014-03-14,"C13772","PR7710","Technology",82.8,12
"B42757",2014-03-14,"C13772","PR7498","Office Supplies",21.36,2
"B42757",2014-03-14,"C13772","PR6873","Office Supplies",62.048,2
"B42571",2014-03-14,"C14128","PR7139","Office Supplies",91.056,6
"B43191",2014-03-14,"C13034","PR7775","Technology",574.91,2
"B43191",2014-03-14,"C13034","PR7201","Office Supplies",8.448,2
"B33141",2014-03-15,"C14737","PR7454","Office Supplies",142.776,1
"B33141",2014-03-15,"C14737","PR6306","Furniture",45.696,3
"B33141",2014-03-15,"C14737","PR6776","Office Supplies",7.218,3
"B33141",2014-03-15,"C14737","PR6808","Office Supplies",43.188,4
"B33141",2014-03-15,"C14737","PR7265","Office Supplies",131.904,3
"B38150",2014-03-15,"C12882","PR7454","Office Supplies",142.776,1
"B38150",2014-03-15,"C12882","PR6306","Furniture",45.696,3
"B38150",2014-03-15,"C12882","PR6776","Office Supplies",7.218,3
"B38150",2014-03-15,"C12882","PR6808","Office Supplies",43.188,4
"B38150",2014-03-15,"C12882","PR7265","Office Supplies",131.904,3
"B43159",2014-03-15,"C12908","PR7454","Office Supplies",142.776,1
"B43159",2014-03-15,"C12908","PR6306","Furniture",45.696,3
"B43159",2014-03-15,"C12908","PR6776","Office Supplies",7.218,3
"B43159",2014-03-15,"C12908","PR6808","Office Supplies",43.188,4
"B43159",2014-03-15,"C12908","PR7265","Office Supplies",131.904,3
"B33223",2014-03-16,"C12959","PR7880","Technology",471.92,2
"B38232",2014-03-16,"C14674","PR7880","Technology",471.92,2
"B43241",2014-03-16,"C12726","PR7880","Technology",471.92,2
"B33237",2014-03-17,"C12827","PR6706","Office Supplies",4.448,2
"B33237",2014-03-17,"C12827","PR7268","Office Supplies",5.184,1
"B33237",2014-03-17,"C12827","PR7279","Office Supplies",15.552,3
"B32780",2014-03-17,"C13882","PR6510","Office Supplies",93.78,2
"B32780",2014-03-17,"C13882","PR7159","Office Supplies",47.18,7
"B32780",2014-03-17,"C13882","PR6712","Office Supplies",19.68,6
"B32780",2014-03-17,"C13882","PR6822","Office Supplies",53.4,10
"B32780",2014-03-17,"C13882","PR6753","Office Supplies",35.88,6
"B36855",2014-03-17,"C13142","PR6467","Furniture",1579.746,7
"B36855",2014-03-17,"C13142","PR6450","Furniture",1071.576,4
"B36855",2014-03-17,"C13142","PR6477","Furniture",613.908,3
"B36855",2014-03-17,"C13142","PR7305","Office Supplies",34.86,7
"B36855",2014-03-17,"C13142","PR7190","Office Supplies",155.04,4
"B36897",2014-03-17,"C14909","PR6772","Office Supplies",11.43,3
"B36897",2014-03-17,"C14909","PR6762","Office Supplies",30.44,2
"B36897",2014-03-17,"C14909","PR7326","Office Supplies",12.96,2
"B36897",2014-03-17,"C14909","PR7313","Office Supplies",16,4
"B36897",2014-03-17,"C14909","PR6569","Office Supplies",32.67,3
"B32896",2014-03-17,"C14781","PR7335","Office Supplies",126.624,6
"B38246",2014-03-17,"C14779","PR6706","Office Supplies",4.448,2
"B38246",2014-03-17,"C14779","PR7268","Office Supplies",5.184,1
"B38246",2014-03-17,"C14779","PR7279","Office Supplies",15.552,3
"B37789",2014-03-17,"C14578","PR6510","Office Supplies",93.78,2
"B37789",2014-03-17,"C14578","PR7159","Office Supplies",47.18,7
"B37789",2014-03-17,"C14578","PR6712","Office Supplies",19.68,6
"B37789",2014-03-17,"C14578","PR6822","Office Supplies",53.4,10
"B37789",2014-03-17,"C14578","PR6753","Office Supplies",35.88,6
"B41864",2014-03-17,"C13186","PR6467","Furniture",1579.746,7
"B41864",2014-03-17,"C13186","PR6450","Furniture",1071.576,4
"B41864",2014-03-17,"C13186","PR6477","Furniture",613.908,3
"B41864",2014-03-17,"C13186","PR7305","Office Supplies",34.86,7
"B41864",2014-03-17,"C13186","PR7190","Office Supplies",155.04,4
"B41906",2014-03-17,"C13497","PR6772","Office Supplies",11.43,3
"B41906",2014-03-17,"C13497","PR6762","Office Supplies",30.44,2
"B41906",2014-03-17,"C13497","PR7326","Office Supplies",12.96,2
"B41906",2014-03-17,"C13497","PR7313","Office Supplies",16,4
"B41906",2014-03-17,"C13497","PR6569","Office Supplies",32.67,3
"B37905",2014-03-17,"C13728","PR7335","Office Supplies",126.624,6
"B43255",2014-03-17,"C13192","PR6706","Office Supplies",4.448,2
"B43255",2014-03-17,"C13192","PR7268","Office Supplies",5.184,1
"B43255",2014-03-17,"C13192","PR7279","Office Supplies",15.552,3
"B42798",2014-03-17,"C13227","PR6510","Office Supplies",93.78,2
"B42798",2014-03-17,"C13227","PR7159","Office Supplies",47.18,7
"B42798",2014-03-17,"C13227","PR6712","Office Supplies",19.68,6
"B42798",2014-03-17,"C13227","PR6822","Office Supplies",53.4,10
"B42798",2014-03-17,"C13227","PR6753","Office Supplies",35.88,6
"B46873",2014-03-17,"C13662","PR6467","Furniture",1579.746,7
"B46873",2014-03-17,"C13662","PR6450","Furniture",1071.576,4
"B46873",2014-03-17,"C13662","PR6477","Furniture",613.908,3
"B46873",2014-03-17,"C13662","PR7305","Office Supplies",34.86,7
"B46873",2014-03-17,"C13662","PR7190","Office Supplies",155.04,4
"B46915",2014-03-17,"C13131","PR6772","Office Supplies",11.43,3
"B46915",2014-03-17,"C13131","PR6762","Office Supplies",30.44,2
"B46915",2014-03-17,"C13131","PR7326","Office Supplies",12.96,2
"B46915",2014-03-17,"C13131","PR7313","Office Supplies",16,4
"B46915",2014-03-17,"C13131","PR6569","Office Supplies",32.67,3
"B42914",2014-03-17,"C13472","PR7335","Office Supplies",126.624,6
"B32706",2014-03-18,"C13212","PR6152","Furniture",1198.33,10
"B36814",2014-03-18,"C14668","PR6414","Furniture",111,2
"B36814",2014-03-18,"C14668","PR7744","Technology",1279.968,4
"B36814",2014-03-18,"C14668","PR7405","Office Supplies",1856.19,7
"B33096",2014-03-18,"C14009","PR7775","Technology",821.3,4
"B33096",2014-03-18,"C14009","PR7754","Technology",22638.48,6
"B33096",2014-03-18,"C14009","PR7241","Office Supplies",21.376,4
"B33096",2014-03-18,"C14009","PR6684","Office Supplies",8.016,3
"B33096",2014-03-18,"C14009","PR6407","Furniture",30.768,2
"B33096",2014-03-18,"C14009","PR7044","Office Supplies",18.936,3
"B33096",2014-03-18,"C14009","PR6319","Furniture",122.352,3
"B37715",2014-03-18,"C12687","PR6152","Furniture",1198.33,10
"B41823",2014-03-18,"C14731","PR6414","Furniture",111,2
"B41823",2014-03-18,"C14731","PR7744","Technology",1279.968,4
"B41823",2014-03-18,"C14731","PR7405","Office Supplies",1856.19,7
"B38105",2014-03-18,"C14635","PR7775","Technology",821.3,4
"B38105",2014-03-18,"C14635","PR7754","Technology",22638.48,6
"B38105",2014-03-18,"C14635","PR7241","Office Supplies",21.376,4
"B38105",2014-03-18,"C14635","PR6684","Office Supplies",8.016,3
"B38105",2014-03-18,"C14635","PR6407","Furniture",30.768,2
"B38105",2014-03-18,"C14635","PR7044","Office Supplies",18.936,3
"B38105",2014-03-18,"C14635","PR6319","Furniture",122.352,3
"B42724",2014-03-18,"C13083","PR6152","Furniture",1198.33,10
"B46832",2014-03-18,"C13078","PR6414","Furniture",111,2
"B46832",2014-03-18,"C13078","PR7744","Technology",1279.968,4
"B46832",2014-03-18,"C13078","PR7405","Office Supplies",1856.19,7
"B43114",2014-03-18,"C14696","PR7775","Technology",821.3,4
"B43114",2014-03-18,"C14696","PR7754","Technology",22638.48,6
"B43114",2014-03-18,"C14696","PR7241","Office Supplies",21.376,4
"B43114",2014-03-18,"C14696","PR6684","Office Supplies",8.016,3
"B43114",2014-03-18,"C14696","PR6407","Furniture",30.768,2
"B43114",2014-03-18,"C14696","PR7044","Office Supplies",18.936,3
"B43114",2014-03-18,"C14696","PR6319","Furniture",122.352,3
"B32611",2014-03-19,"C13845","PR7960","Technology",323.976,3
"B32611",2014-03-19,"C13845","PR7064","Office Supplies",11.808,4
"B32611",2014-03-19,"C13845","PR7434","Office Supplies",26.16,3
"B32611",2014-03-19,"C13845","PR6798","Office Supplies",33.57,5
"B32611",2014-03-19,"C13845","PR6394","Furniture",4.992,3
"B32611",2014-03-19,"C13845","PR6340","Furniture",20.016,3
"B32611",2014-03-19,"C13845","PR7650","Technology",170.24,2
"B37620",2014-03-19,"C14374","PR7960","Technology",323.976,3
"B37620",2014-03-19,"C14374","PR7064","Office Supplies",11.808,4
"B37620",2014-03-19,"C14374","PR7434","Office Supplies",26.16,3
"B37620",2014-03-19,"C14374","PR6798","Office Supplies",33.57,5
"B37620",2014-03-19,"C14374","PR6394","Furniture",4.992,3
"B37620",2014-03-19,"C14374","PR6340","Furniture",20.016,3
"B37620",2014-03-19,"C14374","PR7650","Technology",170.24,2
"B42629",2014-03-19,"C13614","PR7960","Technology",323.976,3
"B42629",2014-03-19,"C13614","PR7064","Office Supplies",11.808,4
"B42629",2014-03-19,"C13614","PR7434","Office Supplies",26.16,3
"B42629",2014-03-19,"C13614","PR6798","Office Supplies",33.57,5
"B42629",2014-03-19,"C13614","PR6394","Furniture",4.992,3
"B42629",2014-03-19,"C13614","PR6340","Furniture",20.016,3
"B42629",2014-03-19,"C13614","PR7650","Technology",170.24,2
"B33035",2014-03-21,"C14475","PR6737","Office Supplies",7.408,2
"B33035",2014-03-21,"C14475","PR6721","Office Supplies",6.048,3
"B36870",2014-03-21,"C14765","PR7119","Office Supplies",59.2,5
"B36870",2014-03-21,"C14765","PR6295","Furniture",32.952,3
"B36870",2014-03-21,"C14765","PR6166","Furniture",218.376,3
"B33275",2014-03-21,"C12902","PR7817","Technology",3499.93,7
"B33275",2014-03-21,"C12902","PR7116","Office Supplies",14.4,5
"B33275",2014-03-21,"C12902","PR7178","Office Supplies",122.97,3
"B33275",2014-03-21,"C12902","PR6635","Office Supplies",9.32,4
"B33275",2014-03-21,"C12902","PR6811","Office Supplies",122.94,3
"B36760",2014-03-21,"C12698","PR7477","Office Supplies",16.272,1
"B38044",2014-03-21,"C13791","PR6737","Office Supplies",7.408,2
"B38044",2014-03-21,"C13791","PR6721","Office Supplies",6.048,3
"B41879",2014-03-21,"C13583","PR7119","Office Supplies",59.2,5
"B41879",2014-03-21,"C13583","PR6295","Furniture",32.952,3
"B41879",2014-03-21,"C13583","PR6166","Furniture",218.376,3
"B38284",2014-03-21,"C13019","PR7817","Technology",3499.93,7
"B38284",2014-03-21,"C13019","PR7116","Office Supplies",14.4,5
"B38284",2014-03-21,"C13019","PR7178","Office Supplies",122.97,3
"B38284",2014-03-21,"C13019","PR6635","Office Supplies",9.32,4
"B38284",2014-03-21,"C13019","PR6811","Office Supplies",122.94,3
"B41769",2014-03-21,"C13235","PR7477","Office Supplies",16.272,1
"B43053",2014-03-21,"C13892","PR6737","Office Supplies",7.408,2
"B43053",2014-03-21,"C13892","PR6721","Office Supplies",6.048,3
"B46888",2014-03-21,"C13331","PR7119","Office Supplies",59.2,5
"B46888",2014-03-21,"C13331","PR6295","Furniture",32.952,3
"B46888",2014-03-21,"C13331","PR6166","Furniture",218.376,3
"B43293",2014-03-21,"C13352","PR7817","Technology",3499.93,7
"B43293",2014-03-21,"C13352","PR7116","Office Supplies",14.4,5
"B43293",2014-03-21,"C13352","PR7178","Office Supplies",122.97,3
"B43293",2014-03-21,"C13352","PR6635","Office Supplies",9.32,4
"B43293",2014-03-21,"C13352","PR6811","Office Supplies",122.94,3
"B46778",2014-03-21,"C13785","PR7477","Office Supplies",16.272,1
"B33121",2014-03-22,"C12898","PR7287","Office Supplies",74.352,3
